Match.Number,Date,Player,Runs,Mins,BF,X4s,X6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Overs,Balls,Mdns,Runs.Conc,Wkts,Econ,Pos.B,Inns.B,Dis,Ct,St,Ct.Wk,Ct.Fi,Score,Wickets.Lost,Team.Overs,RPO,Target,Result,Op.Score,Op.Wickets.Lost,Op.Overs,Op.RPO,Op.Target,Op.Inns,Average.wicket,Avg.NB.bat,Top3.NB,Top3.runs,Bat.Catches,Bat.fail,bat.BF20,Bat.120,Top3.BF,Dism.caught,Mid.fail,clean.bowled,bowl.maxw,bowl.low_econ4,bowl.comp4,bowl.nowkt,bowl.str.exp,bowl.34.wkt,bowl.high_econ
8,20/10/07,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Mumbai (BS),4,24,0,17,1,4.25,4,1,0,0,0,0,0,167,3,18.1,9.19,167,1,166,5,20,8.3,NA,1,55.6666666667,11.4,15,103,0,2,3,5,82,3,1,0,2,1,5,2,47,3,1
8,20/10/07,S Sreesanth,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Mumbai (BS),4,24,0,47,0,11.75,2,1,0,0,0,0,0,167,3,18.1,9.19,167,1,166,5,20,8.3,NA,1,55.6666666667,11.4,15,103,0,2,3,5,82,3,1,0,2,1,5,2,47,3,1
9,01/02/08,Harbhajan Singh,1,5,3,0,0,33.33,9,caught,1,v Australia,Melbourne,2,12,0,7,0,3.5,5,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,I Sharma,3,8,6,0,0,50,11,not out,1,v Australia,Melbourne,1.2,8,0,8,0,6,4,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,IK Pathan,26,41,30,0,0,86.66,7,caught,1,v Australia,Melbourne,3,18,0,18,0,6,1,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,S Sreesanth,0,1,1,0,0,0,10,caught,1,v Australia,Melbourne,3,18,0,25,0,8.33,2,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,MS Dhoni,9,30,27,0,0,33.33,6,caught,1,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,RV Uthappa,1,7,3,0,0,33.33,4,caught,1,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,P Kumar,6,8,10,0,0,60,8,caught,1,v Australia,Melbourne,2,12,0,15,1,7.5,3,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,G Gambhir,9,9,6,1,0,150,1,caught,1,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,KD Karthik,8,9,8,1,0,100,3,bowled,1,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,V Sehwag,0,5,3,0,0,0,2,run out,1,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
9,01/02/08,RG Sharma,8,15,8,1,0,100,5,bowled,1,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,74,10,17.3,4.22,NA,0,75,1,11.2,6.61,75,2,7.4,7,3,17,1,6,2,1,17,7,3,2,1,0,0,4,25,1,0
10,10/02/09,IK Pathan,33,22,16,2,2,206.25,9,not out,2,v Sri Lanka,Colombo (RPS),4,24,0,34,1,8.5,3,1,0,0,0,0,0,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,Yuvraj Singh,32,43,21,3,2,152.38,4,caught,2,v Sri Lanka,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,RG Sharma,4,13,11,0,0,36.36,6,caught,2,v Sri Lanka,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,SK Raina,35,48,27,5,1,129.62,3,caught,2,v Sri Lanka,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,V Sehwag,1,4,1,0,0,100,2,run out,2,v Sri Lanka,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,RA Jadeja,5,7,7,0,0,71.42,7,bowled,2,v Sri Lanka,Colombo (RPS),4,24,0,29,0,7.25,5,1,0,0,0,0,0,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v Sri Lanka,Colombo (RPS),4,24,0,40,1,10,2,1,1,1,0,0,1,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,G Gambhir,13,6,6,3,0,216.66,1,caught,2,v Sri Lanka,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,MS Dhoni,13,17,17,1,0,76.47,5,bowled,2,v Sri Lanka,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,YK Pathan,22,26,10,1,2,220,8,not out,2,v Sri Lanka,Colombo (RPS),4,24,0,23,2,5.75,4,1,1,1,0,0,1,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
10,10/02/09,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Sri Lanka,Colombo (RPS),4,24,0,34,0,8.5,1,1,0,0,0,0,0,174,7,19.2,9,172,1,171,4,20,8.55,NA,1,24.8571428571,5.2857142857,3.6666666667,49,2,3,2,3,34,4,2,2,2,1,5,2,40,3,1
11,25/02/09,Harbhajan Singh,21,25,22,2,0,95.45,9,bowled,1,v New Zealand,Christchurch,4,24,0,19,1,4.75,4,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,MS Dhoni,2,5,6,0,0,33.33,6,bowled,1,v New Zealand,Christchurch,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,RG Sharma,7,9,7,0,1,100,4,caught,1,v New Zealand,Christchurch,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,1,v New Zealand,Christchurch,4,24,0,20,1,5,1,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,Yuvraj Singh,1,4,3,0,0,33.33,5,lbw,1,v New Zealand,Christchurch,1,6,0,17,0,17,6,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,G Gambhir,6,8,7,1,0,85.71,1,bowled,1,v New Zealand,Christchurch,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,1,v New Zealand,Christchurch,4,24,0,35,1,8.75,2,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,IK Pathan,12,13,14,1,0,85.71,8,caught,1,v New Zealand,Christchurch,3,18,0,38,0,12.66,3,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,V Sehwag,26,14,10,0,4,260,2,bowled,1,v New Zealand,Christchurch,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,YK Pathan,20,7,8,0,3,250,7,caught,1,v New Zealand,Christchurch,2.5,17,0,37,0,13.05,5,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
11,25/02/09,SK Raina,61,74,43,2,5,141.86,3,not out,1,v New Zealand,Christchurch,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,162,8,20,8.1,NA,0,166,3,18.5,8.81,163,2,20.25,4.7142857143,9,93,0,4,1,3,60,3,3,4,1,2,3,3,35,1,3
12,27/02/09,YK Pathan,0,3,2,0,0,0,6,bowled,1,v New Zealand,Wellington,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,1,v New Zealand,Wellington,2,12,0,19,0,9.5,3,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,IK Pathan,15,13,10,0,1,150,8,not out,1,v New Zealand,Wellington,4,24,0,41,2,10.25,1,2,1,1,0,0,1,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,G Gambhir,10,29,13,0,1,76.92,1,caught,1,v New Zealand,Wellington,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,MS Dhoni,28,57,30,2,0,93.33,5,not out,1,v New Zealand,Wellington,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,RA Jadeja,19,14,16,1,1,118.75,7,caught,1,v New Zealand,Wellington,4,24,0,21,0,5.25,5,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,1,v New Zealand,Wellington,4,24,0,15,1,3.75,4,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,SK Raina,0,4,4,0,0,0,3,caught,1,v New Zealand,Wellington,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,Yuvraj Singh,50,33,34,3,4,147.05,4,caught,1,v New Zealand,Wellington,2,12,0,17,1,8.5,6,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,1,v New Zealand,Wellington,4,24,0,30,1,7.5,2,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
12,27/02/09,V Sehwag,24,15,11,5,0,218.18,2,caught,1,v New Zealand,Wellington,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,149,6,20,7.45,NA,0,150,5,20,7.5,150,2,24.8333333333,7.2857142857,2.6666666667,34,1,2,2,2,28,5,1,1,2,2,4,2,41,1,1
13,06/06/09,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,1,v Bangladesh,Nottingham,3,18,0,26,1,8.66,1,2,0,0,0,0,0,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,IK Pathan,11,2,3,1,1,366.66,7,not out,1,v Bangladesh,Nottingham,2,12,0,20,0,10,2,2,0,0,0,0,0,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,MS Dhoni,26,26,21,0,1,123.8,3,bowled,1,v Bangladesh,Nottingham,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,0,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,PP Ojha,NA,NA,NA,NA,NA,NA,NA,NA,1,v Bangladesh,Nottingham,4,24,0,21,4,5.25,6,2,1,1,0,0,1,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,YK Pathan,1,10,1,0,0,100,6,not out,1,v Bangladesh,Nottingham,3,18,0,26,1,8.66,3,2,0,0,0,0,0,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,1,v Bangladesh,Nottingham,4,24,0,34,2,8.5,4,2,0,0,0,0,0,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,Yuvraj Singh,41,12,18,3,4,227.77,4,caught,1,v Bangladesh,Nottingham,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,2,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,G Gambhir,50,70,46,4,0,108.69,1,caught,1,v Bangladesh,Nottingham,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,1,v Bangladesh,Nottingham,4,24,0,25,0,6.25,5,2,1,1,0,0,1,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,RG Sharma,36,34,23,3,2,156.52,2,bowled,1,v Bangladesh,Nottingham,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
13,06/06/09,SK Raina,10,12,8,1,0,125,5,bowled,1,v Bangladesh,Nottingham,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,180,5,20,9,NA,1,155,8,20,7.75,181,2,36,11.2857142857,22,112,4,1,3,5,90,2,1,3,4,1,3,2,26,3,1
14,10/06/09,MS Dhoni,14,9,13,1,0,107.69,3,caught,2,v Ireland,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,G Gambhir,37,42,31,3,1,119.35,1,caught,2,v Ireland,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,Yuvraj Singh,3,7,4,0,0,75,4,not out,2,v Ireland,Nottingham,1,6,0,4,0,4,4,1,1,1,0,0,1,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,PP Ojha,NA,NA,NA,NA,NA,NA,NA,NA,2,v Ireland,Nottingham,4,24,0,18,2,4.5,5,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Ireland,Nottingham,3,18,0,19,4,6.33,2,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,RG Sharma,52,61,45,4,1,115.55,2,not out,2,v Ireland,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,2,v Ireland,Nottingham,4,24,0,25,1,6.25,6,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,YK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Ireland,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,2,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,SK Raina,NA,NA,NA,NA,NA,NA,NA,NA,2,v Ireland,Nottingham,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v Ireland,Nottingham,3,18,0,18,0,6,3,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
14,10/06/09,IK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Ireland,Nottingham,3,18,0,22,0,7.33,1,1,0,0,0,0,0,113,2,15.3,7.29,113,1,112,8,18,6.22,NA,1,56.5,15.5,19.6666666667,103,2,1,2,0,89,2,1,0,4,1,2,3,22,0,0
15,12/06/09,Z Khan,0,1,0,0,0,NA,9,not out,1,v West Indies,Lord's,2.4,16,0,26,0,9.75,1,2,1,1,0,0,1,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,YK Pathan,31,27,23,3,1,134.78,6,bowled,1,v West Indies,Lord's,4,24,0,27,1,6.75,3,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,I Sharma,NA,NA,NA,NA,NA,NA,NA,NA,1,v West Indies,Lord's,3,18,0,31,0,10.33,5,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,IK Pathan,2,7,3,0,0,66.66,7,caught,1,v West Indies,Lord's,2,12,0,9,1,4.5,2,2,1,1,0,0,1,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,G Gambhir,14,23,13,2,0,107.69,1,caught,1,v West Indies,Lord's,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,Harbhajan Singh,13,3,4,3,0,325,8,not out,1,v West Indies,Lord's,4,24,1,31,0,7.75,4,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,MS Dhoni,11,24,23,0,0,47.82,5,caught,1,v West Indies,Lord's,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,PP Ojha,NA,NA,NA,NA,NA,NA,NA,NA,1,v West Indies,Lord's,3,18,0,29,1,9.66,6,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,RG Sharma,5,6,3,1,0,166.66,2,caught,1,v West Indies,Lord's,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,Yuvraj Singh,67,55,43,6,2,155.81,4,caught,1,v West Indies,Lord's,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
15,12/06/09,SK Raina,5,12,8,0,0,62.5,3,caught,1,v West Indies,Lord's,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,153,7,20,7.65,NA,0,156,3,18.4,8.35,154,2,21.8571428571,9.8571428571,4,24,2,3,3,3,24,6,1,1,1,0,2,3,26,1,1
16,14/06/09,RA Jadeja,25,41,35,1,0,71.42,4,caught,2,v England,Lord's,4,24,0,26,2,6.5,6,1,1,1,0,0,1,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,G Gambhir,26,50,26,4,0,100,1,caught,2,v England,Lord's,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,2,v England,Lord's,4,24,0,30,3,7.5,5,1,1,1,0,0,1,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,YK Pathan,33,29,17,1,2,194.11,7,not out,2,v England,Lord's,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,RG Sharma,9,7,8,1,0,112.5,2,bowled,2,v England,Lord's,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,RP Singh,NA,NA,NA,NA,NA,NA,NA,NA,2,v England,Lord's,3,18,0,13,1,4.33,2,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
16,14/06/09,SK Raina,2,7,5,0,0,40,3,caught,2,v England,Lord's,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,150,5,20,7.5,154,0,153,7,20,7.65,NA,1,30,11.1428571429,5.6666666667,37,2,2,3,3,39,3,0,1,3,0,3,2,26,0,1
